HAB_rt_target,Location_Code,latitude,longitude,depth,SampleID,time,Temp,Air_Temp,Salinity,Chl_Volume_Filtered,Chl1,Chl2,Avg_Chloro,Phaeo1,Phaeo2,Avg_Phaeo,Phosphate,Silicate,Nitrite,Nitrite_Nitrate,Ammonium,Nitrate,DA_Volume_Filtered,pDA,tDA,dDA,Volume_Settled_for_Counting,Akashiwo_sanguinea,Alexandrium_spp,Dinophysis_spp,Lingulodinium_polyedra,Prorocentrum_spp,Pseudo_nitzschia_delicatissima_group,Pseudo_nitzschia_seriata_group,Ceratium_spp,Cochlodinium_spp,Gymnodinium_spp,Other_Diatoms,Other_Dinoflagellates,Total_Phytoplankton
0,SIO,32.867,-117.257,,20201130,2020-11-30T18:15:00Z,16.3,,,100,1.56,1.51,1.54,0.45,0.39,0.42,0.16,3.3,0,,0.67,0,200,0,,,,0,0,1252,1877,16897,12516,0,1878,0,0,64458,20651,119529
0,SIO,32.867,-117.257,,20201207,2020-12-07T18:25:00Z,15.7,,,100,1.57,1.42,1.5,0.35,0.4,0.37,0.2,2.8,0,,0.42,0,200,0,,,,0,0,952,1631,4486,5709,272,1903,272,0,36430,20525,72180
0,SIO,32.867,-117.257,,20201214,2020-12-14T18:19:00Z,15.7,,,100,1.91,1.93,1.92,0.47,0.46,0.46,0.22,2.9,0,,0.41,0,200,0,,,,0,0,820,1641,2051,12308,821,2461,0,0,54973,16411,91486
0,SIO,32.867,-117.257,,20201221,2020-12-21T18:15:00Z,15.2,,,100,2.87,2.9,2.88,0.92,0.85,0.89,0.21,3.4,0,,0.31,0,200,0,,,,0,0,1088,2990,7748,6117,272,3942,0,0,44721,24740,91618
0,SIO,32.867,-117.257,,20201228,2020-12-28T17:25:00Z,14.8,,,100,2.98,2.82,2.9,0.66,0.75,0.7,0.24,3.6,0,,0.39,0,200,0,,,,0,0,1878,3755,2503,25032,5006,3129,1252,0,107013,29412,178980
0,SIO,32.867,-117.257,,20210104,2021-01-04T18:19:00Z,14.6,,,100,3.32,3.65,3.48,0.92,0.66,0.79,0.27,4.3,0,,0.4,0.8,200,0,,,,0,0,2504,5006,15019,20026,0,11264,0,0,166463,27536,247818
0,SIO,32.867,-117.257,,20210111,2021-01-11T18:57:00Z,13.9,,,100,4.25,4.19,4.22,0.8,0.63,0.71,0.46,5.7,0,,0.23,3.26,200,0,,,,0,0,1878,6258,26283,25032,4381,8762,2503,0,78225,16270,169592
0,SIO,32.867,-117.257,,20210118,2021-01-18T20:50:00Z,15,,,100,5.4,5.48,5.44,0.93,0.54,0.73,0.17,3.5,0,,3.94,0,200,0,,,,0,0,1252,3755,33793,18774,0,6884,0,0,178979,38173,281610
0,SIO,32.867,-117.257,,20210126,2021-01-26T20:00:00Z,14.7,,,100,2.74,2.19,2.47,1.26,1.82,1.54,0.32,2.9,0,,2.03,0,200,0,,,,0,0,1878,3755,7510,10013,1252,5633,1252,0,55696,25656,112645
0,SIO,32.867,-117.257,,20210201,2021-02-01T18:50:00Z,14.5,,,100,4.2,4.02,4.11,0.81,0.63,0.72,0.27,3.9,0,,0,0,200,0,,,,0,0,626,5632,8136,11891,0,7510,0,0,76347,51941,162083
1,SIO,32.867,-117.257,,20210208,2021-02-08T18:30:00Z,14.3,,,100,7.95,7.98,7.96,1.06,0.95,1,0.26,4.1,0,,0.42,0,200,0,,,,0,1252,1878,68838,21278,28787,2503,8761,0,0,120780,51940,306017
0,SIO,32.867,-117.257,,20210216,2021-02-16T18:50:00Z,14.7,,,100,3.23,3.24,3.23,0.64,0.75,0.7,0.2,2.6,0,,0.3,0,200,0,,,,0,0,0,13768,2503,24406,1252,1252,0,0,140179,17522,200882
0,SIO,32.867,-117.257,,20210222,2021-02-22T18:44:00Z,14.4,,,100,2.46,2.45,2.46,0.66,0.62,0.64,0.33,6.1,0,,0,0,200,0,,,,0,0,626,9387,11264,13142,2503,4381,0,0,85735,39425,166463
0,SIO,32.867,-117.257,,20210301,2021-03-01T19:21:00Z,14.6,,,100,1.74,1.94,1.84,0.34,0.49,0.42,0.26,5.5,0,,0.52,0.37,200,0,,,,0,0,0,2503,16896,25658,3755,2503,0,0,110141,31917,193373
0,SIO,32.867,-117.257,,20210308,2021-03-08T19:31:00Z,14.6,,,100,4.37,4.37,4.37,0.81,1.01,0.91,0.29,9.5,0,,2.57,0.6,200,0,,,,0,0,1878,1877,8762,10013,5633,6258,2503,0,240307,36922,314153
0,SIO,32.867,-117.257,,20210315,2021-03-15T17:40:00Z,14.9,,,100,5.95,5.75,5.85,1.1,1.08,1.09,0.16,5.1,0,,0.31,0,200,0,,,,0,0,1252,5632,24406,11890,0,16897,0,0,181483,20651,262211
1,SIO,32.867,-117.257,,20210322,2021-03-22T17:46:00Z,13.3,,,100,8.02,9.18,8.6,1.31,1.35,1.33,0.63,13.5,0,,0.49,5.93,200,0,,,,626,5006,626,15645,33167,14393,3755,38174,11264,0,197128,66336,386120
1,SIO,32.867,-117.257,,20210329,2021-03-29T18:11:00Z,14.8,,,100,8.29,8.38,8.34,0.51,0.03,0.27,0.28,8.2,0,,0.31,0.61,200,0,,,,626,2503,5006,13768,88238,46309,23780,66960,10013,0,183361,95748,536312
0,SIO,32.867,-117.257,,20210405,2021-04-05T18:16:00Z,16.3,,,100,4.33,4.24,4.29,0.69,0.51,0.6,0.2,3.5,0,,0,0,200,0,,,,1252,0,1252,9387,61328,60077,5006,6257,0,0,110142,51317,306018
0,SIO,32.867,-117.257,,20210412,2021-04-12T18:09:00Z,17.7,,,100,3.66,3.66,3.66,0.74,0.67,0.71,0,4,0,,0,0,200,0,,,,0,1252,1252,8135,41929,22529,0,5633,2503,0,70715,58198,212146
0,SIO,32.867,-117.257,,20210419,2021-04-19T18:06:00Z,17.1,,,100,6.43,6.46,6.45,0.7,0.63,0.66,0.21,7.3,0,,0,0.37,200,0,,,,0,1252,2504,37548,144560,8135,1252,14393,2503,0,110767,81354,404268
0,SIO,32.867,-117.257,,20210426,2021-04-26T18:25:00Z,16.4,,,100,1.92,1.94,1.93,0.32,0.33,0.33,0.22,8.8,0,,0.27,2.16,200,0,,,,0,0,0,2503,13141,122657,9387,5633,0,0,173973,21278,348572
0,SIO,32.867,-117.257,,20210503,2021-05-03T17:58:00Z,17.2,,,100,3.71,3.88,3.8,1.12,1.14,1.13,0.21,7.8,0,,0.21,0.76,200,0,,,,0,0,1252,8761,45683,83857,5632,3129,0,0,232173,33794,414281
0,SIO,32.867,-117.257,,20210510,2021-05-10T17:55:00Z,18,,,100,4.62,4.55,4.59,0.68,0.84,0.76,0,5.2,0,,0.24,0,200,0,,,,0,0,1252,15019,33167,47561,6258,11890,0,0,155825,55071,326043
0,SIO,32.867,-117.257,,20210517,2021-05-17T18:02:00Z,18.1,,,100,4.03,3.8,3.91,0.59,0.72,0.65,0.14,5.8,0,,1.23,0,200,0,,,,408,272,1632,11690,24875,8835,136,10875,3671,680,45809,57089,165972
0,SIO,32.867,-117.257,,20210524,2021-05-24T18:00:00Z,19.4,,,100,1.51,1.62,1.56,0.3,0.3,0.3,0,3.7,0,,0.29,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20210601,2021-06-01T18:32:00Z,19.6,,,100,2.37,2.43,2.4,0.75,0.74,0.75,0,3.1,0,,0.37,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20210607,2021-06-07T18:41:00Z,19.4,,,100,4.37,4.26,4.31,1.07,0.92,0.99,0.1,2.4,0,,0,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20210614,2021-06-14T18:10:00Z,19.9,,,100,1.39,1.42,1.4,0.43,0.45,0.44,0,2.5,0,,0.23,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20210621,2021-06-21T17:44:00Z,19.7,,,100,1.34,1.3,1.32,0.43,0.45,0.44,0.15,2.4,0,,0.6,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20210628,2021-06-28T16:27:00Z,19.1,,,100,1.47,1.87,1.67,0.48,0.66,0.57,0.19,2.5,0,,0.96,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20210706,2021-07-06T17:30:00Z,21,,,100,2.13,2.18,2.15,0.65,0.68,0.66,0,1,0,,0.37,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20210712,2021-07-12T18:00:00Z,22.1,,,100,0.61,1.18,0.89,1.53,0.4,0.97,0.15,1.3,0,,0.76,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20210719,2021-07-19T17:16:00Z,23.4,,,100,1.4,1.34,1.37,0.31,0.33,0.32,0.13,1.5,0,,0.43,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20210726,2021-07-26T19:01:00Z,22.6,,,100,1.62,1.4,1.51,0,0.35,0.16,0,0,0,,0,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20210802,2021-08-02T18:48:00Z,16,,,100,1.1,2.4,1.75,1.88,0.67,1.27,0.34,2.8,0,,0.46,0.65,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20210809,2021-08-09T19:17:00Z,21.2,,,100,1.83,1.84,1.84,0.31,0.33,0.32,0,0,0,,0.38,0.22,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20210816,2021-08-16T19:17:00Z,20.2,,,100,2.05,2.01,2.03,0.49,0.54,0.51,0.11,2.6,0,,0.25,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20210823,2021-08-23T18:50:00Z,21.7,,,100,2.71,2.93,2.82,0.83,0.91,0.87,0,1.6,0,,0,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20210830,2021-08-30T19:38:00Z,20.3,,,100,2.37,2.33,2.35,0.88,0.91,0.9,0,2.8,0,,0.61,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20210907,2021-09-07T19:00:00Z,20.3,,,100,2.1,2.04,2.07,0.46,0.46,0.46,0.12,3,0,,0.26,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20210913,2021-09-13T18:50:00Z,17.1,,,100,4.82,4.86,4.84,1.14,1.11,1.12,0.36,5.6,0,,0.22,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20210920,2021-09-20T18:58:00Z,18.8,,,100,2.11,2.19,2.15,0.55,0.55,0.55,0.27,4.9,0,,0.76,0.49,200,0,,,,272,0,136,680,12913,4486,544,816,0,272,88763,30040,138922
0,SIO,32.867,-117.257,,20210927,2021-09-27T19:33:00Z,18.1,,,100,2.7,2.74,2.72,0.77,0.83,0.8,0.2,2.8,0,,0.3,0,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20211004,2021-10-04T19:40:00Z,19.9,,,100,2.25,2.26,2.26,0.37,0.38,0.38,0,1.9,0,,0.38,0,200,0.07,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20211011,2021-10-11T18:52:00Z,19,,,100,4.85,4.86,4.86,0.97,0.96,0.96,0.17,2.1,0,,0,0.49,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20211018,2021-10-18T19:08:00Z,18.9,,,100,1.02,0.99,1.01,0.29,0.26,0.28,0.18,1.3,0,,0.25,0.36,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20211025,2021-10-25T18:25:00Z,18.1,,,100,3.42,3.44,3.43,1.04,0.97,1,0.16,1.8,0,,0,0.35,200,0,,,,,,,,,,,,,,,,
0,SIO,32.867,-117.257,,20211101,2021-11-01T18:48:00Z,18.6,,,100,1.81,1.81,1.81,0.39,0.38,0.38,0.14,1.6,0,,0,0.24,200,0,,,,0,0,0,626,6884,3129,0,1252,0,0,38174,17522,67587
0,SIO,32.867,-117.257,,20211108,2021-11-08T19:43:00Z,18.2,,,100,2.1,2.18,2.14,0.37,0.35,0.36,0.15,1.7,0,,0,0.62,200,0,,,,0,0,0,4103,6565,821,0,4923,0,1231,86563,29536,133742
1,SIO,32.867,-117.257,,20211115,2021-11-15T20:08:00Z,17.4,,,100,11.49,11.04,11.26,0.57,0.76,0.66,0.18,2.3,0,,0.34,0.37,200,0,,,,0,0,0,133296,11890,1252,0,10012,3755,1252,28161,40052,229670
0,SIO,32.867,-117.257,,20211122,2021-11-22T19:50:00Z,17.5,,,100,2.58,2.45,2.51,0.95,1.1,1.03,0.19,2.3,0,,0,0.23,200,0,,,,0,0,626,4381,18149,626,2503,626,1877,1252,40051,69462,139553
0,SIO,32.867,-117.257,,20211129,2021-11-29T19:40:00Z,17.1,,,100,1.07,1.09,1.08,0.34,0.32,0.33,0.24,1.7,0,,0.64,0.45,200,0,,,,0,0,0,4381,5007,626,0,0,0,0,41929,25657,77600
1,SIO,32.867,-117.257,,20211206,2021-12-06T20:07:00Z,15.8,,,100,8.59,8.63,8.61,0.28,0.14,0.21,0.38,3,0,,0.31,1.1,200,0,,,,0,0,0,53819,5632,9387,1252,1252,0,1877,38174,35671,147064
0,SIO,32.867,-117.257,,20211213,2021-12-13T19:39:00Z,15.8,,,100,1.98,1.95,1.97,0.3,0.34,0.32,0.32,2.2,0,,0.49,1.13,200,0,,,,0,0,0,7068,952,5165,408,1903,952,272,16040,11146,43906
0,SIO,32.867,-117.257,,20211220,2021-12-20T20:05:00Z,15.2,,,100,1.9,1.9,1.9,0.5,0.43,0.46,0.33,2.6,0,,0.49,1.27,200,0,,,,0,2503,0,2503,1252,25657,11265,626,0,0,108264,21277,173347
0,SIO,32.867,-117.257,,20211227,2021-12-27T19:53:00Z,15.1,,,100,1.24,1.21,1.22,0.24,0.24,0.24,0.31,2.1,0,,0.59,0.94,200,0,,,,0,0,0,1087,272,2447,5165,816,1087,0,61849,10195,82918
0,SIO,32.867,-117.257,,20220103,2022-01-03T20:01:00Z,15.2,,,100,1,0.97,0.98,0.38,0.38,0.38,0.31,1.7,0,,0,0.79,200,0,,,,0,0,0,0,626,18148,3755,0,0,0,113896,21277,157702
0,SIO,32.867,-117.257,,20220110,2022-01-10T20:16:00Z,15.1,,,100,1.52,1.57,1.54,0.48,0.45,0.46,0.34,2.1,0,,0,0.53,200,0,,,,0,136,0,3262,136,1632,408,5981,680,0,9786,16176,38197
0,SIO,32.867,-117.257,,20220118,2022-01-18T19:53:00Z,15.6,,,100,1.01,1.06,1.03,0.33,0.34,0.33,0.29,1.3,0,,0,0,200,0,,,,0,0,136,1903,0,1088,0,2990,136,0,2310,6933,15496
0,SIO,32.867,-117.257,,20220124,2022-01-24T20:00:00Z,15.1,,,100,2.5,2.46,2.48,0.49,0.51,0.5,0.38,2.7,0,,0,0.88,200,0,,,,0,0,272,7748,3398,680,136,10060,1088,136,5709,24194,53421
0,SIO,32.867,-117.257,,20220131,2022-01-31T19:58:00Z,15.6,,,100,0.54,0.52,0.53,0.16,0.16,0.16,0.29,1.6,0,,0,0.24,200,0,,,,0,0,136,1223,136,1223,0,680,0,0,1496,10331,15225
0,SIO,32.867,-117.257,,20220207,2022-02-07T19:51:00Z,15.2,,,100,1.39,1.43,1.41,0.27,0.33,0.3,0.33,2.7,0,,0.39,0.52,200,0,,,,0,0,136,3398,952,3670,1631,4350,0,136,14817,25962,55052
0,SIO,32.867,-117.257,,20220214,2022-02-14T19:51:00Z,16,,,100,1.13,1.14,1.14,0.26,0.22,0.24,0.27,2.1,0,,0.38,0.2,200,0,,,,0,0,0,0,9387,50690,14393,0,0,0,108890,28787,212147
0,SIO,32.867,-117.257,,20220222,2022-02-22T19:53:00Z,15.1,,,100,1.84,1.77,1.81,0.31,0.33,0.32,0.28,1.8,0,,0.35,0.48,200,0,,,,0,0,410,12308,820,20103,9436,1231,0,0,100921,22974,168203
0,SIO,32.867,-117.257,,20220228,2022-02-28T20:00:00Z,14.7,,,100,4.29,2.47,3.38,0.45,2.31,1.38,0.22,3.6,0,,0,0,200,0,,,,0,0,0,32542,5633,11890,4381,4381,0,0,22529,28160,109516
0,SIO,32.867,-117.257,,20220307,2022-03-07T19:55:00Z,15.2,,,100,1.83,1.82,1.82,0.35,0.28,0.31,0.26,3.4,0,,0.2,1.23,200,0,,,,626,0,0,5632,10012,10638,5006,626,0,0,167716,22530,222786
0,SIO,32.867,-117.257,,20220314,2022-03-14T19:00:00Z,15.5,,,100,5.01,4.93,4.97,0.22,0.29,0.25,0.18,2.4,0,,0.28,0.7,200,0,,,,0,0,0,44432,22529,6884,626,8761,0,1252,48812,50690,183986
1,SIO,32.867,-117.257,,20220321,2022-03-21T19:09:00Z,16,,,100,11.1,10.92,11.01,0.88,0.61,0.74,0.15,4.1,0,,0,1.63,200,0,,,,0,0,626,113270,49438,1252,626,18774,0,0,80102,84484,348572
0,SIO,32.867,-117.257,,20220328,2022-03-28T18:07:00Z,15.1,,,100,5.05,5.35,5.2,0.51,0.1,0.3,0.28,4.7,0,,0.3,1.41,200,0,,,,626,0,0,23155,21278,30664,30665,7510,0,0,423667,45682,583247
0,SIO,32.867,-117.257,,20220404,2022-04-04T19:05:00Z,16,,,100,4.8,4.33,4.57,0.52,0.73,0.63,0.22,4,0,,0.43,1.26,200,0,,,,8135,0,626,23155,23781,6258,0,11265,0,0,62580,37547,173347
0,SIO,32.867,-117.257,,20220411,2022-04-11T18:57:00Z,17,,,100,2.83,2.75,2.79,0.5,0.66,0.58,0.2,4.2,0,,0.43,0,200,0,,,,1252,0,0,15019,26909,3755,3129,5633,0,626,95747,35044,187114
0,SIO,32.867,-117.257,,20220418,2022-04-18T19:08:00Z,15.4,,,100,2.43,6.52,4.48,6.03,1.51,3.77,0.49,8.4,0,,0.61,2.65,200,0,,,,1877,626,1878,76974,28787,3755,0,13767,8761,1252,38800,86986,263463
1,SIO,32.867,-117.257,,20220425,2022-04-25T19:10:00Z,15.6,,,100,8.2,8.03,8.12,0.75,0.8,0.78,0.33,13.2,0,,0,1.7,200,0,,,,20651,0,1878,35671,29412,140805,96373,5633,8135,626,275354,122657,737195
0,SIO,32.867,-117.257,,20220502,2022-05-02T19:07:00Z,16.1,,,100,3.24,3.31,3.28,0.62,0.46,0.54,0.2,5.8,0,,0.39,0.26,200,0,,,,7510,0,0,1877,12516,81980,18148,1252,0,0,358585,90741,572609
0,SIO,32.867,-117.257,,20220509,2022-05-09T19:00:00Z,17.7,,,100,3.06,3.22,3.14,0.64,0.67,0.66,,,,,,,200,0,,,,1877,0,0,16271,23780,35671,5006,2503,0,626,346069,56323,488126
1,SIO,32.867,-117.257,,20220516,2022-05-16T19:01:00Z,17.2,,,100,11.81,,11.81,1.09,,1.09,,,,,,,200,0,,,,69577,2961,0,74018,118428,26646,0,20725,4441,4441,260543,288669,870449
0,SIO,32.867,-117.257,,20220523,2022-05-23T15:31:00Z,17.4,,,100,3.08,3.31,3.19,1.18,0.76,0.97,,,,,,,200,0,,,,3129,0,1252,10639,45683,6258,6258,7509,1252,1252,50690,69464,203386
0,SIO,32.867,-117.257,,20220531,2022-05-31T18:52:00Z,19.1,,,100,5.94,5.7,5.82,0.72,0.64,0.68,,,,,,,200,0,,,,2503,4381,626,26909,11891,23781,1878,11890,0,0,314151,68212,466222
0,SIO,32.867,-117.257,,20220606,2022-06-06T19:06:00Z,20.9,,,100,2.19,2.27,2.23,0.49,0.52,0.51,,,,,,,200,0,,,,0,1252,626,18774,5632,0,0,3755,5006,1877,85109,115774,237805
0,SIO,32.867,-117.257,,20220613,2022-06-13T19:01:00Z,19.5,,,100,1.95,1.92,1.93,0.41,0.43,0.42,,,,,,,200,0,,,,0,626,0,5632,1252,4381,0,1877,1252,1252,45683,35044,96999
0,SIO,32.867,-117.257,,20220621,2022-06-21T19:06:00Z,21.2,,,100,1.25,1.39,1.32,0.49,0.42,0.46,,,,,,,200,0,,,,0,0,0,2503,2504,0,0,1878,0,1877,37548,55070,101380
0,SIO,32.867,-117.257,,20220627,2022-06-27T18:46:00Z,18.4,,,100,2.33,2.27,2.3,0.39,0.41,0.4,,,,,,,200,0,,,,0,0,0,6258,7510,1252,626,16271,1252,3755,60702,85734,183360
0,SIO,32.867,-117.257,,20220705,2022-07-05T19:07:00Z,21.5,,,100,2.55,2.6,2.58,0.44,0.43,0.44,,,,,,,200,0,,,,0,0,0,13768,13767,8761,0,2503,1252,8761,113896,73845,236553
0,SIO,32.867,-117.257,,20220711,2022-07-11T19:25:00Z,20.6,,,100,4.89,5.02,4.95,0.8,0.7,0.75,,,,,,,200,0,,,,0,0,626,28787,25658,14394,5006,17523,3755,6884,262837,109514,474984
0,SIO,32.867,-117.257,,20220718,2022-07-18T19:05:00Z,19.1,,,100,1.93,2.01,1.97,0.4,0.39,0.4,,,,,,,200,0,,,,0,0,0,626,18148,11264,4381,0,0,5632,178354,50690,269095
0,SIO,32.867,-117.257,,20220725,2022-07-25T19:07:00Z,22.1,,,100,4.41,4.28,4.34,0.51,0.54,0.52,,,,,,,200,0,,,,0,626,0,35671,45684,28161,6258,6884,626,13142,413655,74469,625176
0,SIO,32.867,-117.257,,20220801,2022-08-01T19:00:00Z,23.5,,,100,1.29,1.28,1.29,0.3,0.35,0.32,,,,,,,200,0,,,,0,0,0,10013,10012,5632,0,4381,0,5632,254702,53194,343566
0,SIO,32.867,-117.257,,20220808,2022-08-08T19:08:00Z,19.7,,,100,1.94,2.03,1.98,0.4,0.49,0.44,,,,,,,,,,,,0,0,0,1252,20026,5632,0,0,0,3129,156451,44431,230921
0,SIO,32.867,-117.257,,20220815,2022-08-15T18:58:00Z,23.7,,,100,1.25,1.26,1.25,0.25,0.27,0.26,,,,,,,,,,,,0,0,0,1252,10013,1878,0,3129,0,0,398009,15019,429300
0,SIO,32.867,-117.257,,20220822,2022-08-22T18:47:00Z,22.3,,,100,1.56,1.54,1.55,0.38,0.44,0.41,,,,,,,,,,,,0,0,0,4381,2504,6884,0,3129,0,626,563847,25031,606402
0,SIO,32.867,-117.257,,20220829,2022-08-29T18:51:00Z,23.6,,,100,0.95,0.94,0.95,0.19,0.2,0.19,,,,,,,,,,,,0,0,0,0,1252,2503,0,0,0,0,515035,11890,530680
0,SIO,32.867,-117.257,,20220906,2022-09-06T18:55:00Z,24.8,,,100,1.12,1.13,1.12,0.23,0.21,0.22,,,,,,,,,,,,0,0,0,626,3129,12516,0,0,0,0,462468,25658,504397
0,SIO,32.867,-117.257,,20220912,2022-09-12T19:07:00Z,21.6,,,100,1.23,1.29,1.26,0.27,0.25,0.26,,,,,,,,,,,,0,0,0,5632,9387,1877,0,626,0,626,37549,29413,85110
0,SIO,32.867,-117.257,,20220919,2022-09-19T19:01:00Z,21.5,,,100,0.91,0.89,0.9,0.25,0.24,0.25,,,,,,,,,,,,626,0,0,0,3129,14394,1877,0,0,0,122031,9387,151444
1,SIO,32.867,-117.257,,20220926,2022-09-26T19:01:00Z,21.7,,,100,13.24,13.43,13.33,1.86,1.86,1.86,,,,,,,,,,,,0,626,1878,192121,36297,9387,0,3755,6258,0,85109,149565,484996
0,SIO,32.867,-117.257,,20221003,2022-10-03T19:02:00Z,19.8,,,100,6.83,6.86,6.84,0.58,0.56,0.57,,,,,,,,,,,,0,626,626,43180,35045,5632,0,3755,1877,626,108264,39425,239056
1,SIO,32.867,-117.257,,20221010,2022-10-10T18:53:00Z,20.3,,,100,10.8,10.8,10.8,1.11,1.14,1.12,,,,,,,,,,,,0,1252,4381,36922,71341,11264,0,28787,1877,5632,148315,146438,456209
1,SIO,32.867,-117.257,,20221017,2022-10-17T19:01:00Z,20.2,,,100,14,14.06,14.03,1.83,2.69,2.26,,,,,,,,,,,,626,6258,5633,0,91367,4381,0,55697,14394,21277,90115,367344,657092
0,SIO,32.867,-117.257,,20221024,2022-10-24T18:43:00Z,20.4,,,100,1.22,1.25,1.24,0.25,0.23,0.24,,,,,,,,,,,,0,0,0,0,12516,3755,1877,12516,3129,3129,22529,34419,93870
0,SIO,32.867,-117.257,,20221031,2022-10-31T17:43:00Z,19.8,,,100,2.34,2.33,2.34,0.63,0.6,0.62,,,,,,,,,,,,0,0,3130,6258,41928,626,0,13768,6884,10639,36922,160830,280985
